category,exercise,name
SHOULDER_STABILITY,BENT_ARM_LATERAL_RAISE_AND_EXTERNAL_ROTATION,Bent-arm Lateral Raise and External Rotation
SHOULDER_STABILITY,CABLE_EXTERNAL_ROTATION,Cable External Rotation
SHOULDER_STABILITY,CABLE_INTERNAL_ROTATION,Cable Internal Rotation
SHOULDER_STABILITY,DUMBBELL_FACE_PULL_WITH_EXTERNAL_ROTATION,Dumbbell Face Pull with External Rotation
SHOULDER_STABILITY,FLOOR_I_RAISE,Floor I Raise
SHOULDER_STABILITY,FLOOR_T_RAISE,Floor T Raise
SHOULDER_STABILITY,FLOOR_Y_RAISE,Floor Y Raise
SHOULDER_STABILITY,INCLINE_I_RAISE,Incline I Raise
SHOULDER_STABILITY,INCLINE_L_RAISE,Incline L Raise
SHOULDER_STABILITY,INCLINE_T_RAISE,Incline T Raise
SHOULDER_STABILITY,INCLINE_W_RAISE,Incline W Raise
SHOULDER_STABILITY,INCLINE_Y_RAISE,Incline Y Raise
SHOULDER_STABILITY,LYING_EXTERNAL_ROTATION,Lying External Rotation
SHOULDER_STABILITY,LYING_INTERNAL_ROTATION,Lying Internal Rotation
SHOULDER_STABILITY,SEATED_DUMBBELL_EXTERNAL_ROTATION,Seated Dumbbell External Rotation
SHOULDER_STABILITY,SEATED_DUMBBELL_INTERNAL_ROTATION,Seated Dumbbell Internal Rotation
SHOULDER_STABILITY,SHOULDER_STABILITY,Shoulder Stability
SHOULDER_STABILITY,STANDING_L_RAISE,Standing L Raise
SHOULDER_STABILITY,SWISS_BALL_I_RAISE,Swiss Ball I Raise
SHOULDER_STABILITY,SWISS_BALL_T_RAISE,Swiss Ball T Raise
SHOULDER_STABILITY,SWISS_BALL_W_RAISE,Swiss Ball W Raise
SHOULDER_STABILITY,SWISS_BALL_Y_RAISE,Swiss Ball Y Raise
SHOULDER_STABILITY,WEIGHTED_FLOOR_I_RAISE,Weighted Floor I Raise
SHOULDER_STABILITY,WEIGHTED_FLOOR_T_RAISE,Weighted Floor T Raise
SHOULDER_STABILITY,WEIGHTED_FLOOR_Y_RAISE,Weighted Floor Y Raise
SHOULDER_STABILITY,WEIGHTED_INCLINE_I_RAISE,Weighted Incline I Raise
SHOULDER_STABILITY,WEIGHTED_INCLINE_L_RAISE,Weighted Incline L Raise
SHOULDER_STABILITY,WEIGHTED_INCLINE_T_RAISE,Weighted Incline T Raise
SHOULDER_STABILITY,WEIGHTED_INCLINE_W_RAISE,Weighted Incline W Raise
SHOULDER_STABILITY,WEIGHTED_INCLINE_Y_RAISE,Weighted Incline Y Raise
SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_I_RAISE,Weighted Swiss Ball I Raise
SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_T_RAISE,Weighted Swiss Ball T Raise
SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_W_RAISE,Weighted Swiss Ball W Raise
SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_Y_RAISE,Weighted Swiss Ball Y Raise
SHOULDER_STABILITY,_90_DEGREE_CABLE_EXTERNAL_ROTATION,90-degree Cable External Rotation
SHRUG,BARBELL_JUMP_SHRUG,Barbell Jump Shrug
SHRUG,BARBELL_SHRUG,Barbell Shrug
SHRUG,BARBELL_UPRIGHT_ROW,Barbell Upright Row
SHRUG,BEHIND_THE_BACK_SHRUG,Behind-the-Back Shrug
SHRUG,BEHIND_THE_BACK_SMITH_MACHINE_SHRUG,Behind-the-Back Smith Machine Shrug
SHRUG,DUMBBELL_JUMP_SHRUG,Dumbbell Jump Shrug
SHRUG,DUMBBELL_SHRUG,Dumbbell Shrug
SHRUG,DUMBBELL_UPRIGHT_ROW,Dumbbell Upright Row
SHRUG,INCLINE_DUMBBELL_SHRUG,Incline Dumbbell Shrug
SHRUG,OVERHEAD_BARBELL_SHRUG,Overhead Barbell Shrug
SHRUG,OVERHEAD_DUMBBELL_SHRUG,Overhead Dumbbell Shrug
SHRUG,SCAPTION_AND_SHRUG,Scaption and Shrug
SHRUG,SCAPULAR_RETRACTION,Scapular Retraction
SHRUG,SERRATUS_CHAIR_SHRUG,Serratus Chair Shrug
SHRUG,SERRATUS_SHRUG,Serratus Shrug
SHRUG,SHRUG,Shrug
SHRUG,UPRIGHT_ROW,Upright Row
SHRUG,WEIGHTED_SERRATUS_CHAIR_SHRUG,Weighted Serratus Chair Shrug
SHRUG,WEIGHTED_SERRATUS_SHRUG,Weighted Serratus Shrug
SHRUG,WIDE_GRIP_BARBELL_SHRUG,Wide-grip Barbell Shrug
SHRUG,WIDE_GRIP_JUMP_SHRUG,Wide-grip Jump Shrug
SIT_UP,ALTERNATING_SIT_UP,Alternating Sit-up
SIT_UP,BENT_KNEE_V_UP,Bent-knee V-up
SIT_UP,BUTTERFLY_SIT_UP,Butterfly Sit-up
SIT_UP,CROSSED_ARMS_SIT_UP,Crossed-arms Sit-up
SIT_UP,CROSS_PUNCH_ROLL_UP,Cross Punch Roll-up
SIT_UP,GET_UP_SIT_UP,Get-up Sit-up
SIT_UP,GHD_SIT_UPS,GHD Sit-ups
SIT_UP,HOVERING_SIT_UP,Hovering Sit-up
SIT_UP,KETTLEBELL_SIT_UP,Kettlebell Sit-up
SIT_UP,MEDICINE_BALL_ALTERNATING_V_UP,Medicine Ball Alternating V-up
SIT_UP,MEDICINE_BALL_SIT_UP,Medicine Ball Sit-up
SIT_UP,MEDICINE_BALL_V_UP,Medicine Ball V-up
SIT_UP,MODIFIED_SIT_UP,Modified Sit-up
SIT_UP,NEGATIVE_SIT_UP,Negative Sit-up
SIT_UP,ONE_ARM_FULL_SIT_UP,One-arm Full Sit-up
SIT_UP,RECLINING_CIRCLE,Reclining Circle
SIT_UP,REVERSE_CURL_UP,Reverse Curl-up
SIT_UP,RUSSIAN_TWIST_ON_SWISS_BALL,Russian Twist on Swiss Ball
SIT_UP,SINGLE_LEG_SWISS_BALL_JACKKNIFE,Single-leg Swiss Ball Jackknife
SIT_UP,SIT_UP,Sit-up
SIT_UP,SIT_UP_TURKISH_GET_UP,Sit-up Turkish Get-up
SIT_UP,THE_TEASER,The Teaser
SIT_UP,THE_TEASER_WEIGHTED,"The Teaser, Weighted"
SIT_UP,THREE_PART_ROLL_DOWN,Three-part Roll-down
SIT_UP,V_UP,V-up
SIT_UP,WEIGHTED_ALTERNATING_SIT_UP,Weighted Alternating Sit-up
SIT_UP,WEIGHTED_BENT_KNEE_V_UP,Weighted Bent-knee V-up
SIT_UP,WEIGHTED_BUTTERFLY_SITUP,Weighted Butterfly Sit-up
SIT_UP,WEIGHTED_CROSSED_ARMS_SIT_UP,Weighted Crossed-arms Sit-up
SIT_UP,WEIGHTED_CROSS_PUNCH_ROLL_UP,Weighted Cross Punch Roll-up
SIT_UP,WEIGHTED_GET_UP_SIT_UP,Weighted Get-up Sit-up
SIT_UP,WEIGHTED_HOVERING_SIT_UP,Weighted Hovering Sit-up
SIT_UP,WEIGHTED_RECLINING_CIRCLE,Weighted Reclining Circle
SIT_UP,WEIGHTED_REVERSE_CURL_UP,Weighted Reverse Curl-up
SIT_UP,WEIGHTED_RUSSIAN_TWIST_ON_SWISS_BALL,Weighted Russian Twist on Swiss Ball
SIT_UP,WEIGHTED_SINGLE_LEG_SWISS_BALL_JACKKNIFE,Weighted Single-leg Swiss Ball Jackknife
SIT_UP,WEIGHTED_SIT_UP,Weighted Sit-up
SIT_UP,WEIGHTED_THREE_PART_ROLL_DOWN,Weighted Three-part Roll-down
SIT_UP,WEIGHTED_V_UP,Weighted V-up
SIT_UP,WEIGHTED_X_ABS,Weighted X Abs
SIT_UP,X_ABS,X Abs
SLED,BACKWARD_DRAG,Sled Backward Drag
SLED,CHEST_PRESS,Sled Chest Press
SLED,FORWARD_DRAG,Sled Forward Drag
SLED,LOW_PUSH,Sled Low Push
SLED,PUSH,Sled Push
SLED,ROW,Sled Row
SLED,SLED,Sled
SLEDGE_HAMMER,HAMMER_SLAM,Sledge Hammer Slam
SLEDGE_HAMMER,LATERAL_SWING,Sledge Hammer Lateral Swing
SLEDGE_HAMMER,SLEDGE_HAMMER,Sledge Hammer
SQUAT,AIR_SQUAT,Air Squat
SQUAT,ALTERNATING_BOX_DUMBBELL_STEP_UPS,Alternating Box Dumbbell Step-ups
SQUAT,BACK_SQUATS,Back Squats
SQUAT,BACK_SQUAT_WITH_BODY_BAR,Back Squat with Body Bar
SQUAT,BALANCING_SQUAT,Balancing Squat
SQUAT,BARBELL_BACK_SQUAT,Barbell Back Squat
SQUAT,BARBELL_BOX_SQUAT,Barbell Box Squat
SQUAT,BARBELL_FRONT_SQUAT,Barbell Front Squat
SQUAT,BARBELL_HACK_SQUAT,Barbell Hack Squat
SQUAT,BARBELL_HANG_SQUAT_SNATCH,Barbell Hang Squat Snatch
SQUAT,BARBELL_LATERAL_STEP_UP,Barbell Lateral Step-up
SQUAT,BARBELL_QUARTER_SQUAT,Barbell Quarter Squat
SQUAT,BARBELL_SIFF_SQUAT,Barbell Siff Squat
SQUAT,BARBELL_SQUAT_SNATCH,Barbell Squat Snatch
SQUAT,BARBELL_SQUAT_WITH_HEELS_RAISED,Barbell Squat with Heels Raised
SQUAT,BARBELL_STEPOVER,Barbell Step-over
SQUAT,BARBELL_STEP_UP,Barbell Step-up
SQUAT,BENCH_SQUAT_WITH_ROTATIONAL_CHOP,Bench Squat with Rotational Chop
SQUAT,BODY_WEIGHT_WALL_SQUAT,Body-weight Wall Squat
SQUAT,BOX_STEP_SQUAT,Box Step Squat
SQUAT,BRACED_SQUAT,Braced Squat
SQUAT,CROSSED_ARM_BARBELL_FRONT_SQUAT,Crossed-arm Barbell Front Squat
SQUAT,CROSSOVER_DUMBBELL_STEP_UP,Crossover Dumbbell Step-up
SQUAT,DUMBBELL_FRONT_SQUAT,Dumbbell Front Squat
SQUAT,DUMBBELL_OVERHEAD_SQUAT_SINGLE_ARM,Dumbbell Overhead Squat Single-arm
SQUAT,DUMBBELL_SPLIT_SQUAT,Dumbbell Split Squat
SQUAT,DUMBBELL_SQUAT,Dumbbell Squat
SQUAT,DUMBBELL_SQUAT_CLEAN,Dumbbell Squat Clean
SQUAT,DUMBBELL_SQUAT_SNATCH,Dumbbell Squat Snatch
SQUAT,DUMBBELL_STEPOVER,Dumbbell Step-over
SQUAT,DUMBBELL_STEP_UP,Dumbbell Step-up
SQUAT,DUMBBELL_THRUSTERS,Dumbbell Thrusters
SQUAT,ELEVATED_SINGLE_LEG_SQUAT,Elevated Single-leg Squat
SQUAT,FIGURE_FOUR_SQUATS,Figure Four Squats
SQUAT,GOBLET_SQUAT,Goblet Squat
SQUAT,KETTLEBELL_SQUAT,Kettlebell Squat
SQUAT,KETTLEBELL_SWING_OVERHEAD,Kettlebell Swing Overhead
SQUAT,KETTLEBELL_SWING_WITH_FLIP_TO_SQUAT,Kettlebell Swing with Flip to Squat
SQUAT,LATERAL_DUMBBELL_STEP_UP,Lateral Dumbbell Step-up
SQUAT,LEG_PRESS,Leg Press
SQUAT,MEDICINE_BALL_SQUAT,Medicine Ball Squat
SQUAT,ONE_LEGGED_SQUAT,One-legged Squat
SQUAT,OVERHEAD_BARBELL_SQUAT,Overhead Barbell Squat
SQUAT,OVERHEAD_DUMBBELL_SQUAT,Overhead Dumbbell Squat
SQUAT,OVERHEAD_SQUAT,Overhead Squat
SQUAT,PARTIAL_SINGLE_LEG_SQUAT,Partial Single-leg Squat
SQUAT,PISTOL_SQUAT,Pistol Squat
SQUAT,PLIE_SLIDES,Plié Slides
SQUAT,PLIE_SQUAT,Plié Squat
SQUAT,PRISONER_SQUAT,Prisoner Squat
SQUAT,SINGLE_LEG_BENCH_GET_UP,Single-leg Bench Get-up
SQUAT,SINGLE_LEG_BENCH_SQUAT,Single-leg Bench Squat
SQUAT,SINGLE_LEG_SQUAT_ON_SWISS_BALL,Single-leg Squat on Swiss Ball
SQUAT,SQUAT,Squat
SQUAT,SQUATS_WITH_BAND,Squats with Band
SQUAT,SQUAT_AMERICAN_SWING,American Swing
SQUAT,SQUAT_AND_SIDE_KICK,Squat and Side Kick
SQUAT,SQUAT_JUMPS_IN_N_OUT,Squat Jumps In N' Out
SQUAT,STAGGERED_SQUAT,Staggered Squat
SQUAT,STEP_UP,Step-up
SQUAT,SUITCASE_SQUATS,Suitcase Squats
SQUAT,SUMO_SQUAT,Sumo Squat
SQUAT,SUMO_SQUAT_SLIDE_IN,Sumo Squat Slide-in
SQUAT,SUMO_SQUAT_TO_HIGH_PULL,Sumo Squat to High Pull
SQUAT,SUMO_SQUAT_TO_STAND,Sumo Squat to Stand
SQUAT,SUMO_SQUAT_WITH_ROTATION,Sumo Squat with Rotation
SQUAT,SWISS_BALL_BODY_WEIGHT_WALL_SQUAT,Swiss Ball Body-weight Wall Squat
SQUAT,THRUSTERS,Thrusters
SQUAT,UNEVEN_SQUAT,Uneven Squat
SQUAT,WAIST_SLIMMING_SQUAT,Waist-slimming Squat
SQUAT,WALL_BALL,Wall Ball
SQUAT,WALL_BALL_SQUAT_AND_PRESS,Wall Ball Squat and Press
SQUAT,WEIGHTED_BACK_SQUATS,Weighted Back Squats
SQUAT,WEIGHTED_BALANCING_SQUAT,Weighted Balancing Squat
SQUAT,WEIGHTED_BENCH_SQUAT_WITH_ROTATIONAL_CHOP,Weighted Bench Squat with Rotational Chop
SQUAT,WEIGHTED_BOX_STEP_SQUAT,Weighted Box Step Squat
SQUAT,WEIGHTED_ELEVATED_SINGLE_LEG_SQUAT,Weighted Elevated Single-leg Squat
SQUAT,WEIGHTED_FIGURE_FOUR_SQUATS,Weighted Figure Four Squats
SQUAT,WEIGHTED_PARTIAL_SINGLE_LEG_SQUAT,Weighted Partial Single-leg Squat
SQUAT,WEIGHTED_PISTOL_SQUAT,Weighted Pistol Squat
SQUAT,WEIGHTED_PLIE_SLIDES,Weighted Plié Slides
SQUAT,WEIGHTED_PLIE_SQUAT,Weighted Plié Squat
SQUAT,WEIGHTED_PRISONER_SQUAT,Weighted Prisoner Squat
SQUAT,WEIGHTED_SINGLE_LEG_BENCH_GET_UP,Weighted Single-leg Bench Get-up
SQUAT,WEIGHTED_SINGLE_LEG_BENCH_SQUAT,Weighted Single-leg Bench Squat
SQUAT,WEIGHTED_SINGLE_LEG_SQUAT_ON_SWISS_BALL,Weighted Single-leg Squat on Swiss Ball
SQUAT,WEIGHTED_SQUAT,Weighted Squat
SQUAT,WEIGHTED_STAGGERED_SQUAT,Weighted Staggered Squat
SQUAT,WEIGHTED_STEP_UP,Weighted Step-up
SQUAT,WEIGHTED_SUMO_SQUAT_SLIDE_IN,Weighted Sumo Squat Slide-in
SQUAT,WEIGHTED_SUMO_SQUAT_TO_STAND,Weighted Sumo Squat to Stand
SQUAT,WEIGHTED_SUMO_SQUAT_WITH_ROTATION,Weighted Sumo Squat with Rotation
SQUAT,WEIGHTED_SWISS_BALL_WALL_SQUAT,Weighted Swiss Ball Wall Squat
SQUAT,WEIGHTED_UNEVEN_SQUAT,Weighted Uneven Squat
SQUAT,WEIGHTED_WALL_SQUAT,Weighted Wall Squat
SQUAT,WIDE_STANCE_BARBELL_SQUAT,Wide-stance Barbell Squat
SQUAT,WIDE_STANCE_GOBLET_SQUAT,Wide-stance Goblet Squat
SQUAT,ZERCHER_SQUAT,Zercher Squat
STAIR_STEPPER,STAIR_STEPPER,Stair Stepper
SUSPENSION,CHEST_FLY,Suspension Chest Fly
SUSPENSION,CHEST_PRESS,Suspension Chest Press
SUSPENSION,CRUNCH,Suspension Crunch
SUSPENSION,CURL,Suspension Curl
SUSPENSION,DIP,Suspension Dip
SUSPENSION,FACE_PULL,Suspension Face Pull
SUSPENSION,GLUTE_BRIDGE,Suspension Glute Bridge
SUSPENSION,HAMSTRING_CURL,Suspension Hamstring Curl
SUSPENSION,HIP_DROP,Suspension Hip Drop
SUSPENSION,KNEE_DRIVE_JUMP,Suspension Knee Drive Jump
SUSPENSION,KNEE_TO_CHEST,Suspension Knee-to-Chest
SUSPENSION,LAT_PULLOVER,Suspension Lat Pull-over
SUSPENSION,LUNGE,Suspension Lunge
SUSPENSION,MOUNTAIN_CLIMBER,Suspension Mountain Climber
SUSPENSION,PENDULUM,Suspension Pendulum
SUSPENSION,PIKE,Suspension Pike
SUSPENSION,PLANK,Suspension Plank
SUSPENSION,POWER_PULL,Suspension Power Pull
SUSPENSION,PULL_UP,Suspension Pull-up
SUSPENSION,PUSH_UP,Suspension Push-up
SUSPENSION,REVERSE_MOUNTAIN_CLIMBER,Suspension Reverse Mountain Climber
SUSPENSION,REVERSE_PLANK,Suspension Reverse Plank
SUSPENSION,ROLLOUT,Suspension Roll-out
SUSPENSION,ROW,Suspension Row
SUSPENSION,SIDE_LUNGE,Suspension Side Lunge
SUSPENSION,SIDE_PLANK,Suspension Side Plank
SUSPENSION,SINGLE_LEG_DEADLIFT,Suspension Single-leg Deadlift
SUSPENSION,SINGLE_LEG_SQUAT,Suspension Single-leg Squat
SUSPENSION,SIT_UP,Suspension Sit-up
SUSPENSION,SQUAT,Suspension Squat
SUSPENSION,SQUAT_JUMP,Suspension Squat Jump
SUSPENSION,SUSPENSION,Suspension
SUSPENSION,TRICEP_PRESS,Suspension Tricep Press
SUSPENSION,Y_FLY,Suspension Y Fly
TIRE,FLIP,Tire Flip
TIRE,TIRE,Tire
TOTAL_BODY,BARBELL_BURPEE,Barbell Burpee
TOTAL_BODY,BURPEE,Burpee
TOTAL_BODY,BURPEE_BOX_JUMP,Burpee Box Jump
TOTAL_BODY,BURPEE_BOX_JUMP_OVER,Burpee Box Jump Over
TOTAL_BODY,BURPEE_BOX_JUMP_STEP_UP_OVER,Burpee Box Jump Step-up Over
TOTAL_BODY,HIGH_PULL_BURPEE,High Pull Burpee
TOTAL_BODY,LATERAL_BARBELL_BURPEE,Lateral Barbell Burpee
TOTAL_BODY,MAN_MAKERS,Man Makers
TOTAL_BODY,ONE_ARM_BURPEE,One-arm Burpee
TOTAL_BODY,SQUAT_PLANK_PUSH_UP,"Squat, Plank, Push-up"
TOTAL_BODY,SQUAT_THRUSTS,Squat Thrusts (Up-downs)
TOTAL_BODY,STANDING_T_ROTATION_BALANCE,Standing T-rotation Balance
TOTAL_BODY,TOTAL_BODY,Total Body
TOTAL_BODY,TOTAL_BODY_BURPEE_OVER_BAR,Total Body Burpee Over Bar
TOTAL_BODY,WEIGHTED_BURPEE,Weighted Burpee
TOTAL_BODY,WEIGHTED_BURPEE_BOX_JUMP,Weighted Burpee Box Jump
TOTAL_BODY,WEIGHTED_SQUAT_PLANK_PUSH_UP,"Weighted Squat, Plank, Push-up"
TOTAL_BODY,WEIGHTED_SQUAT_THRUSTS,Weighted Squat Thrusts (Up-downs)
TOTAL_BODY,WEIGHTED_STANDING_T_ROTATION_BALANCE,Weighted Standing T-rotation Balance
TRICEPS_EXTENSION,ALTERNATING_DUMBBELL_LYING_TRICEPS_EXTENSION,Alternating Dumbbell Lying Triceps Extension
TRICEPS_EXTENSION,BENCH_DIP,Bench Dip
TRICEPS_EXTENSION,BODY_WEIGHT_DIP,Body-weight Dip
TRICEPS_EXTENSION,CABLE_KICKBACK,Cable Tricep Kick-back
TRICEPS_EXTENSION,CABLE_LYING_TRICEPS_EXTENSION,Cable Lying Triceps Extension
TRICEPS_EXTENSION,CABLE_OVERHEAD_TRICEPS_EXTENSION,Cable Overhead Triceps Extension
TRICEPS_EXTENSION,DUMBBELL_KICKBACK,Dumbbell Kick-back
TRICEPS_EXTENSION,DUMBBELL_LYING_TRICEPS_EXTENSION,Dumbbell Lying Triceps Extension
TRICEPS_EXTENSION,EZ_BAR_OVERHEAD_TRICEPS_EXTENSION,EZ-Bar Overhead Triceps Extension
TRICEPS_EXTENSION,INCLINE_DIP,Incline Dip
TRICEPS_EXTENSION,INCLINE_EZ_BAR_LYING_TRICEPS_EXTENSION,Incline EZ-Bar Lying Triceps Extension
TRICEPS_EXTENSION,LYING_DUMBBELL_PULLOVER_TO_EXTENSION,Lying Dumbbell Pull-over to Extension
TRICEPS_EXTENSION,LYING_EZ_BAR_TRICEPS_EXTENSION,Lying EZ-Bar Triceps Extension
TRICEPS_EXTENSION,LYING_TRICEPS_EXTENSION_TO_CLOSE_GRIP_BENCH_PRESS,Lying Triceps Extension to Close-grip Bench Press
TRICEPS_EXTENSION,OVERHEAD_DUMBBELL_TRICEPS_EXTENSION,Overhead Dumbbell Triceps Extension
TRICEPS_EXTENSION,RECLINING_TRICEPS_PRESS,Reclining Triceps Press
TRICEPS_EXTENSION,REVERSE_GRIP_PRESSDOWN,Reverse-grip Press-down
TRICEPS_EXTENSION,REVERSE_GRIP_TRICEPS_PRESSDOWN,Reverse-grip Triceps Press-down
TRICEPS_EXTENSION,ROPE_PRESSDOWN,Rope Press-down
TRICEPS_EXTENSION,SEATED_BARBELL_OVERHEAD_TRICEPS_EXTENSION,Seated Barbell Overhead Triceps Extension
TRICEPS_EXTENSION,SEATED_DUMBBELL_OVERHEAD_TRICEPS_EXTENSION,Seated Dumbbell Overhead Triceps Extension
TRICEPS_EXTENSION,SEATED_EZ_BAR_OVERHEAD_TRICEPS_EXTENSION,Seated EZ-Bar Overhead Triceps Extension
TRICEPS_EXTENSION,SEATED_SINGLE_ARM_OVERHEAD_DUMBBELL_EXTENSION,Seated Single-arm Overhead Dumbbell Extension
TRICEPS_EXTENSION,SINGLE_ARM_DUMBBELL_OVERHEAD_TRICEPS_EXTENSION,Single-arm Dumbbell Overhead Triceps Extension
TRICEPS_EXTENSION,SINGLE_DUMBBELL_SEATED_OVERHEAD_TRICEPS_EXTENSION,Single-dumbbell Seated Overhead Triceps Extension
TRICEPS_EXTENSION,SINGLE_LEG_BENCH_DIP_AND_KICK,Single-leg Bench Dip and Kick
TRICEPS_EXTENSION,SINGLE_LEG_DIP,Single-leg Dip
TRICEPS_EXTENSION,STATIC_LYING_TRICEPS_EXTENSION,Static Lying Triceps Extension
TRICEPS_EXTENSION,SUSPENDED_DIP,Suspended Dip
TRICEPS_EXTENSION,SWISS_BALL_DUMBBELL_LYING_TRICEPS_EXTENSION,Swiss Ball Dumbbell Lying Triceps Extension
TRICEPS_EXTENSION,SWISS_BALL_EZ_BAR_LYING_TRICEPS_EXTENSION,Swiss Ball EZ-Bar Lying Triceps Extension
TRICEPS_EXTENSION,SWISS_BALL_EZ_BAR_OVERHEAD_TRICEPS_EXTENSION,Swiss Ball EZ-Bar Overhead Triceps Extension
TRICEPS_EXTENSION,TABLETOP_DIP,Tabletop Dip
TRICEPS_EXTENSION,TRICEPS_EXTENSION,Triceps Extension
TRICEPS_EXTENSION,TRICEPS_EXTENSION_ON_FLOOR,Triceps Extension on Floor
TRICEPS_EXTENSION,TRICEPS_PRESS,Triceps Press
TRICEPS_EXTENSION,TRICEPS_PRESSDOWN,Triceps Press-down
TRICEPS_EXTENSION,WEIGHTED_BENCH_DIP,Weighted Bench Dip
TRICEPS_EXTENSION,WEIGHTED_DIP,Weighted Dip
TRICEPS_EXTENSION,WEIGHTED_INCLINE_DIP,Weighted Incline Dip
TRICEPS_EXTENSION,WEIGHTED_SINGLE_LEG_BENCH_DIP_AND_KICK,Weighted Single-leg Bench Dip and Kick
TRICEPS_EXTENSION,WEIGHTED_SINGLE_LEG_DIP,Weighted Single-leg Dip
TRICEPS_EXTENSION,WEIGHTED_SUSPENDED_DIP,Weighted Suspended Dip
TRICEPS_EXTENSION,WEIGHTED_TABLETOP_DIP,Weighted Tabletop Dip
WARM_UP,ANKLE_CIRCLES,Ankle Circles
WARM_UP,ANKLE_DORSIFLEXION_WITH_BAND,Ankle Dorsiflexion with Band
WARM_UP,ANKLE_INTERNAL_ROTATION,Ankle Internal Rotation
WARM_UP,ARM_CIRCLES,Arm Circles
WARM_UP,BENT_OVER_REACH_TO_SKY,Bent-over Reach to Sky
WARM_UP,BICEPS_STRETCH,Biceps Stretch
WARM_UP,CAT_CAMEL,Cat Camel
WARM_UP,ELBOW_TO_FOOT_LUNGE,Elbow-to-Foot Lunge
WARM_UP,FORWARD_AND_BACKWARD_LEG_SWINGS,Forward and Backward Leg Swings
WARM_UP,GLUTES_STRETCH,Glutes Stretch
WARM_UP,GROINERS,Groiners
WARM_UP,INVERTED_HAMSTRING_STRETCH,Inverted Hamstring Stretch
WARM_UP,LATERAL_DUCK_UNDER,Lateral Duck Under
WARM_UP,NECK_ROTATIONS,Neck Rotations
WARM_UP,NECK_TILTS,Neck Tilts
WARM_UP,OPPOSITE_ARM_AND_LEG_BALANCE,Opposite Arm and Leg Balance
WARM_UP,QUADRUPED_ROCKING,Quadruped Rocking
WARM_UP,REACH_ROLL_AND_LIFT,"Reach, Roll, and Lift"
WARM_UP,SHOULDER_CIRCLES,Shoulder Circles
WARM_UP,SIDE_TO_SIDE_LEG_SWINGS,Side-to-Side Leg Swings
WARM_UP,SLEEPER_STRETCH,Sleeper Stretch
WARM_UP,SLIDE_OUT,Slide Out
WARM_UP,STANDING_HAMSTRING_STRETCH,Standing Hamstring Stretch
WARM_UP,STRETCH_90_90,90/90 Stretch
WARM_UP,STRETCH_ABS,Abs Stretch
WARM_UP,STRETCH_BUTTERFLY,Butterfly Stretch
WARM_UP,STRETCH_CALF,Calf Stretch
WARM_UP,STRETCH_CAT_COW,Cat Cow Stretch
WARM_UP,STRETCH_CHILDS_POSE,Child's Pose Stretch
WARM_UP,STRETCH_COBRA,Cobra Stretch
WARM_UP,STRETCH_FOREARMS,Forearm Stretch
WARM_UP,STRETCH_FORWARD_GLUTES,Forward Glutes Stretch
WARM_UP,STRETCH_FRONT_SPLIT,Front Split Stretch
WARM_UP,STRETCH_HAMSTRING,Hamstring Stretch
WARM_UP,STRETCH_HIP_FLEXOR_AND_QUAD,Hip Flexor and Quad Stretch
WARM_UP,STRETCH_LAT,Lat Stretch
WARM_UP,STRETCH_LEVATOR_SCAPULAE,Levator Scapulae Stretch
WARM_UP,STRETCH_LUNGE_WITH_SPINAL_TWIST,Lunge with Spinal Twist Stretch
WARM_UP,STRETCH_LUNGING_HIP_FLEXOR,Lunging Hip Flexor Stretch
WARM_UP,STRETCH_LYING_ABDUCTION,Stretch Lying Abduction
WARM_UP,STRETCH_LYING_IT_BAND,Lying IT Band Stretch
WARM_UP,STRETCH_LYING_KNEE_TO_CHEST,Lying Knee-to-Chest Stretch
WARM_UP,STRETCH_LYING_PIRIFORMIS,Lying Piriformis Stretch
WARM_UP,STRETCH_LYING_SPINAL_TWIST,Lying Spinal Twist Stretch
WARM_UP,STRETCH_NECK,Neck Stretch
WARM_UP,STRETCH_OBLIQUES,Obliques Stretch
WARM_UP,STRETCH_OVER_UNDER_SHOULDER,Over-under Shoulder Stretch
WARM_UP,STRETCH_PECTORAL,Pectoral Stretch
WARM_UP,STRETCH_PIGEON_POSE,Pigeon Pose Stretch
WARM_UP,STRETCH_PIRIFORMIS,Piriformis Stretch
WARM_UP,STRETCH_QUAD,Quad Stretch
WARM_UP,STRETCH_SCORPION,Scorpion Stretch
WARM_UP,STRETCH_SHOULDER,Shoulder Stretch
WARM_UP,STRETCH_SIDE,Side Stretch
WARM_UP,STRETCH_SIDE_LUNGE,Side Lunge Stretch
WARM_UP,STRETCH_SIDE_SPLIT,Side Split Stretch
WARM_UP,STRETCH_STANDING_IT_BAND,Standing IT Band Stretch
WARM_UP,STRETCH_STRADDLE,Straddle Stretch
WARM_UP,STRETCH_TRICEPS,Triceps Stretch
WARM_UP,STRETCH_WALL_CHEST_AND_SHOULDER,Wall Chest and Shoulder Stretch
WARM_UP,SWISS_BALL_HIP_CROSSOVER,Swiss Ball Hip Crossover
WARM_UP,SWISS_BALL_REACH_ROLL_AND_LIFT,"Swiss Ball Reach, Roll, and Lift"
WARM_UP,SWISS_BALL_WINDSHIELD_WIPERS,Swiss Ball Windshield Wipers
